unique_id,cutoff,metric,SeasonalNaive,Naive,AutoETS,AutoARIMA,XGBRegressor,LGBMRegressor,NBEATS,NHITS,TimeGPT
hotel_126,2023-06-02,mape,0.04395303542345213,0.007819166715984661,0.05700830633628783,0.02252514664840017,0.04154085007799072,0.047909071084229655,0.013597350987845262,0.009667260361940645,0.02461963149148134
hotel_133,2023-06-02,mape,0.06872069350734562,0.05007461169007822,0.05619185523195873,0.06651000765867895,0.06190142238440934,0.0585567035894873,0.06359208005324572,0.07274816250943784,0.036658997617567184
hotel_14,2023-06-02,mape,0.21605489174753192,0.1587427887224518,0.18792708140937558,0.16859157402508676,0.2132842567326157,0.21880462684525084,0.1659990678705767,0.15928561252895657,0.09133639219566683
hotel_21,2023-06-02,mape,0.10049309859731718,0.02275471235543125,0.02774784198869892,0.03744465447236932,0.07347013006438838,0.08048487525189595,0.03453702060798831,0.02967869052326823,0.021451695644477475
hotel_28,2023-06-02,mape,1.0,1.0,0.5492766300149792,1.0028038000846724,0.8992004692229677,0.6660565762509648,1.808361868849775,1.313552267341782,6.514314883036551
hotel_35,2023-06-02,mape,0.18920468415657624,0.1964309621308399,0.18222275693133777,0.23723559780374895,0.16862896900094188,0.12749376025709405,0.13632943523118127,0.1366948500818936,0.04366820187214725
hotel_42,2023-06-02,mape,0.6488243572528584,0.29910235531607815,0.3723325575579913,0.29453313138188925,0.32236461270800204,0.2813184577401013,0.24046153321858954,0.24403947948828564,0.07999852327473345
hotel_49,2023-06-02,mape,0.1368118658535249,0.10611590837397981,0.05546177283730882,0.08502332775934403,0.08304757185106518,0.09724862618391368,0.08710609198703216,0.08157432332959157,0.05453936533656684
hotel_56,2023-06-02,mape,0.14118135925410602,0.07360684436044959,0.0896456892485964,0.08016606657565177,0.09240508505834921,0.0885194427734317,0.06745765230761296,0.07558260921085823,0.03981203170189383
hotel_63,2023-06-02,mape,0.22600313750473067,0.17029023694410947,0.19017032012625132,0.15411985048289045,0.17417665304226965,0.1610108642217131,0.13070431623302103,0.12693534947913174,0.04655669676790153
hotel_7,2023-06-02,mape,0.5142621267622428,0.7162115728219334,0.46447456970565926,0.28153458253014824,0.5411872581347776,0.58153861849568,0.38132813617605554,0.3938806884202372,0.14122274856675665
hotel_70,2023-06-02,mape,0.2882434121008404,0.1281500317708031,0.17430589937053131,0.09130289078696432,0.19663458128575614,0.1904221159733325,0.32211572756169604,0.29391099796189696,0.2708759926155527
hotel_84,2023-06-02,mape,0.16392455633139114,0.10893436041869693,0.13134115285914896,0.1163390731418924,0.11055123545966654,0.10579431386657492,0.1181782250886871,0.12079096896368459,0.05018660195916131
hotel_91,2023-06-02,mape,0.1523359800859745,0.09375678682886719,0.07253397363194743,0.07918436378939242,0.09781426399176094,0.07781521008262761,0.06751963626719898,0.08167930123928202,0.04589180274864235
hotel_98,2023-06-02,mape,0.4103551892685842,0.8255666878911929,0.5798998047967683,0.5578734720085585,1.0612413463588808,1.1991158210613666,0.4815368792912896,0.5196745667132613,0.20510542014858116
hotel_77,2022-07-23,rmse,0.0008787346221441,0.0008787346221441,0.009097072583789011,0.0018442160713177545,,,0.006563361937595448,0.0032801925060703804,
hotel_77,2022-08-08,rmse,,,,,0.0025195085918119993,0.0038033485132104453,,,
hotel_77,2022-08-20,rmse,0.0015578299831773387,0.0015578299831773387,0.0035273799450373316,0.0018183884636629097,,,0.008623108643618252,0.004985851329403802,
hotel_77,2022-09-05,rmse,,,,,0.0015479851816277207,0.004718771513873338,,,
hotel_77,2022-09-17,rmse,0.002914433031946726,0.002758882874194798,0.007693477450521333,0.0030446026844577786,,,0.009719725481115611,0.0062726479641184085,
hotel_77,2022-10-03,rmse,,,,,0.002733931131732481,0.003077196605443884,,,
hotel_77,2022-10-15,rmse,0.005230395846346867,0.009394068257027183,0.009070239688626929,0.010204316523544116,,,0.0047686344140932466,0.003608222564785606,
hotel_77,2022-10-31,rmse,,,,,0.0022990087,0.00453996447220687,,,0.06713224731275254
hotel_77,2022-11-07,rmse,,,,,,,,,0.06629026579502237
hotel_77,2022-11-14,rmse,,,,,,,,,0.036859241323253175
hotel_77,2022-11-21,rmse,,,,,,,,,0.012487218132976263
hotel_77,2022-11-22,rmse,0.0,0.0,0.0004104790771721732,0.0005935716902865471,,,0.007654057886061567,0.0037317963663123974,
hotel_77,2022-11-28,rmse,,,,,0.0012401113,0.0039021965724977937,,,0.008293232256193077
hotel_0,2023-02-10,rmse,0.21013574615317787,0.2253841288345651,0.23633511380257013,0.13473718836819604,0.13303626501162868,0.13744700500386833,0.18459898619325987,0.14837289347042001,
hotel_105,2023-02-10,rmse,0.1374479548965886,0.23824479528728348,0.11427616115097947,0.12020414777595509,0.11249788163242255,0.13301763123650895,0.11355514288282026,0.11587628342085177,
hotel_112,2023-02-10,rmse,0.13690516627787072,0.15041330707895686,0.1315368742954474,0.10699729046133592,0.1104940568152318,0.11654858294106811,0.12448520588929562,0.12917829277491089,
hotel_126,2023-02-10,rmse,0.16687949036753585,0.12708922480647436,0.12891097547677133,0.12055204349739068,0.13985766155286272,0.12372527705720776,0.1363045507074505,0.13233988932296992,
hotel_133,2023-02-10,rmse,0.20631840010188432,0.20397911360809506,0.19504122356882503,0.18053142718699974,0.17523864983897716,0.18114769868497346,0.18384289379445573,0.18133544829173487,
hotel_14,2023-02-10,rmse,0.14714734779145944,0.1458890988086419,0.11814367111101629,0.13433728509413434,0.14345100184888246,0.13354486104171262,0.14693131175774182,0.1315075139052404,
hotel_21,2023-02-10,rmse,0.020888375261049932,0.02247704426979685,0.022705447575645823,0.054410144965365864,0.0319647691877128,0.03346996057642853,0.023861743435626564,0.02366485893321684,
hotel_28,2023-02-10,rmse,0.0,0.0,0.024112818251342316,0.002707618015271911,0.0029641896999999997,0.004342932799008322,0.008394749192463203,0.004286430623773043,
hotel_35,2023-02-10,rmse,0.206877864970923,0.19940399191463032,0.1689399494696004,0.1397436276387916,0.15421645164591924,0.16995358771624977,0.23200530704097372,0.22352113199613766,
hotel_42,2023-02-10,rmse,0.32639643543321034,0.307728453631662,0.3407549687711355,0.2535081695953504,0.25958853142754384,0.25550629276487413,0.3580107843027462,0.3269685060375844,
hotel_49,2023-02-10,rmse,0.15992824342276737,0.16458719943273026,0.11921782309236278,0.12046073877098191,0.12600404825819123,0.12230106352934385,0.1432057479325242,0.14859985433108905,
hotel_56,2023-02-10,rmse,0.056034640646487166,0.0741352260806679,0.06277997541996733,0.0622267079324558,0.06571927766964493,0.043055122804091246,0.044365842341569886,0.04641842344935355,
hotel_63,2023-02-10,rmse,0.2579569711052581,0.23889959370625954,0.21445697641767023,0.2243127042255439,0.22554886957009151,0.22072321515413135,0.21186767749118443,0.20575248207924535,
hotel_7,2023-02-10,rmse,0.08183995679930446,0.07991073269001348,0.09444744740225716,0.08024504365315564,0.07875594332930584,0.05439142996681449,0.09742434231307373,0.09875999740133223,
hotel_70,2023-02-10,rmse,0.09823764177285263,0.07110424654545787,0.09290925096678546,0.051615223597947596,0.05388277118896169,0.0538096225898987,0.10907776452727369,0.09517350195492423,
hotel_84,2023-02-10,rmse,0.21143801997745046,0.24795903211249593,0.20953536221796526,0.23365182513529997,0.32592563601831814,0.27315991675893536,0.3330103469846953,0.3484362925298239,
hotel_91,2023-02-10,rmse,0.19870493464974598,0.24887250938112612,0.17602298634799732,0.15227110183063294,0.18086263196738353,0.17769377973070022,0.16801658686508528,0.15798982658859892,
hotel_98,2023-02-10,rmse,0.2559724024559821,0.24346196623400362,0.28314044035094804,0.21799171663108702,0.21972002778573546,0.22707666691888082,0.2593051226416332,0.24807485388427375,
hotel_0,2023-03-10,rmse,0.14112929439491922,0.17206617116995504,0.12955391904031682,0.13143765540783406,0.13731903080875457,0.1474543028618054,0.1238565968400621,0.12587510728953089,
hotel_105,2023-03-10,rmse,0.14399337369062487,0.12774198249997137,0.17690334143974867,0.1456419025403666,0.15761302236564764,0.14295608281670585,0.14357566680482214,0.1460756315383282,
hotel_112,2023-03-10,rmse,0.12242321755463126,0.11349387373334299,0.11262347641979911,0.10885879713411291,0.10927204742761915,0.10749069934543928,0.10592814375561015,0.1032129957989712,
hotel_126,2023-03-10,rmse,0.014638384917030949,0.010268422625309429,0.07681179520420298,0.04223859949400331,0.0532174004012103,0.06581129250008888,0.06184395953675536,0.04904841718888443,
hotel_133,2023-03-10,rmse,0.1170315982045381,0.09908980326950838,0.14223315766858957,0.21124408885266185,0.1310582343728502,0.11829080845541441,0.1716381154695803,0.16585972416719805,
hotel_14,2023-03-10,rmse,0.1043996064717684,0.1987459411989603,0.11482253785389927,0.09284620327394608,0.13861727276758548,0.15234634096620395,0.13075826186444997,0.13110436465307065,
hotel_21,2023-03-10,rmse,0.04126978827496259,0.017607380306844143,0.02482200239170342,0.02917586800764172,0.028144446440283858,0.024303880228520987,0.023298487285091044,0.019493185569449904,
hotel_28,2023-03-10,rmse,0.003521476061368805,0.003521476061368805,0.014666130934360365,0.00370020421183235,0.0034455818344362346,0.005186273820192906,0.009551562695028487,0.0058177757511640085,
hotel_35,2023-03-10,rmse,0.14578562883988816,0.18095641765059603,0.15525918047354978,0.20872639980610413,0.1959777415137067,0.14315336962108105,0.14044620188865165,0.13488838999599317,
hotel_42,2023-03-10,rmse,0.32502691123653243,0.399619078545395,0.30478925197917967,0.26326546515434174,0.3013621747915839,0.2681462923089769,0.25763990743072157,0.2637011762794728,
hotel_49,2023-03-10,rmse,0.02790028356059059,0.04117161948436117,0.0919198156458088,0.026017462104793762,0.05773740782632669,0.048931417482753155,0.021208393333468606,0.016484084264454194,
hotel_56,2023-03-10,rmse,0.024900596027799864,0.030940931948492914,0.045645403507796126,0.0488589662306841,0.02818386585958181,0.029299054601462406,0.02578351067898441,0.028143426978820114,
hotel_63,2023-03-10,rmse,0.28649558079148646,0.2487754843680843,0.15641444767553078,0.17329247909118092,0.17668849490009733,0.15975560668926364,0.1498979970099447,0.1501736281102467,
hotel_7,2023-03-10,rmse,0.19506566107928894,0.2835193021087398,0.19746983011339733,0.16541289527659347,0.29037341889137536,0.2889845065514216,0.19729241407744866,0.20034035676298,
hotel_70,2023-03-10,rmse,0.06679988503394851,0.05807412210501746,0.1278026105684474,0.08756206909343028,0.0587747891800896,0.06912910121965347,0.06086373098047941,0.06362294613568747,
hotel_84,2023-03-10,rmse,0.19007084961328594,0.27110235320579984,0.15265793289494056,0.15818872684560442,0.19136311341423157,0.15894939582675313,0.1579426248825451,0.1595300529002774,
hotel_91,2023-03-10,rmse,0.2464420288794322,0.2117654986063253,0.22172107959977214,0.21115254490770202,0.18407851804682146,0.18076069755171084,0.1688081467646535,0.16895550369527443,
hotel_98,2023-03-10,rmse,0.10649829656431849,0.23015177966457462,0.14708650445209165,0.08542532402869861,0.2426537532569073,0.17000094287908515,0.1251605475054669,0.11011900253893239,
hotel_0,2023-04-07,rmse,0.3842065757924799,0.3660090064606735,0.3051184491511494,0.3314662840613992,0.3312694503025535,0.32120932759067417,0.3080708333106117,0.3234236529215462,
hotel_105,2023-04-07,rmse,0.10712943572099086,0.20467533110317435,0.09712372864921397,0.10444917414961287,0.1272983280204971,0.11380605256054738,0.10762066742041611,0.11312107413453011,
hotel_112,2023-04-07,rmse,0.12818487277031895,0.18453004981767682,0.12760736580132268,0.08548818972526967,0.10179247000066957,0.09228083110256194,0.08705692210395906,0.08915679403942972,
hotel_126,2023-04-07,rmse,0.05307399280393329,0.05055770837618531,0.05098208231759881,0.05872429739321719,0.04954772365180453,0.04967666392782082,0.04757302973246321,0.05176989865256402,
hotel_133,2023-04-07,rmse,0.1552129703009789,0.17047829166420045,0.11838364811722786,0.1388680581405927,0.13539248308203697,0.13626657394093591,0.12390209570188483,0.12410682627430854,
hotel_14,2023-04-07,rmse,0.09191631554140219,0.11376770668682097,0.09735959573816,0.0882888707354368,0.1098657759938157,0.09017875399830393,0.09223992357005964,0.08581019399334038,
hotel_21,2023-04-07,rmse,0.056035733504213925,0.05250964563370905,0.04550400122371793,0.05287776110589081,0.056150929983542965,0.05172247465971451,0.05436507294682251,0.053895633409292105,
hotel_28,2023-04-07,rmse,0.0,0.0,0.011228601200824905,0.0004987507586721137,0.0012290067,0.003948713580965001,0.007476135799590836,0.004166079324891235,
hotel_35,2023-04-07,rmse,0.25664171856080886,0.283412070780671,0.2560451943359071,0.4023682496593003,0.1107784653012244,0.11997123171016101,0.13696193581476981,0.1372838614199444,
hotel_42,2023-04-07,rmse,0.3097818005967399,0.3383639073160343,0.3151218014731984,0.2785598102223383,0.25252570991143874,0.23352544560704036,0.26974276557866544,0.24821046493659818,
hotel_49,2023-04-07,rmse,0.13325678545007089,0.13578810085467455,0.10116163150404522,0.14041680859886538,0.1824944959749743,0.16637865690850334,0.13457420953566362,0.1351347717614941,
hotel_56,2023-04-07,rmse,0.0770068797173962,0.0732433159635289,0.06218065879878857,0.06853772285442382,0.07497627258256388,0.07128667359084805,0.06660574316543992,0.07086410007444287,
hotel_63,2023-04-07,rmse,0.18571184369578825,0.25191471359904644,0.14170960387223286,0.19950890771088747,0.2351348705961099,0.22569030931479042,0.17747689022606433,0.20189613407755902,
hotel_7,2023-04-07,rmse,0.20061824388210045,0.20322490598804333,0.16859394950818768,0.16781374626260542,0.21619508092779643,0.18502389200177105,0.1994457786829861,0.186818802033581,
hotel_70,2023-04-07,rmse,0.12555662463420733,0.08247979983712513,0.10524628259809773,0.09141697964916846,0.10275582032331011,0.11483037211088437,0.08496081628204605,0.08890672385813801,
hotel_84,2023-04-07,rmse,0.20880465898100264,0.20403596812431637,0.1951322378552561,0.16395370554361074,0.1692410847915407,0.17808691205728097,0.16513899944337349,0.1628252578306785,
hotel_91,2023-04-07,rmse,0.25504628006328467,0.33683110225168006,0.2990488359199225,0.24141557669906333,0.2123105994944132,0.20992143435944455,0.224429747825867,0.25060007344508994,
hotel_98,2023-04-07,rmse,0.18228176714680175,0.27214008107091864,0.19696520748395946,0.14398207098720495,0.16968712284007464,0.18085885699125145,0.13593997730348667,0.13269705753677088,
hotel_0,2023-05-05,rmse,0.21160714027324046,0.2938241963302533,0.19420696756854308,0.21160536160177051,0.22887475787432962,0.2265373738315107,0.17641792655824134,0.1977044691365936,0.11052719290033797
hotel_105,2023-05-05,rmse,0.20150338796982134,0.09463863962789984,0.15382261671399688,0.12567860374736511,0.12610540692831276,0.12297527358316632,0.11335821911736815,0.12036740050982511,0.09088902201936834
hotel_112,2023-05-05,rmse,0.14512636888735475,0.22005668405306064,0.1491189258763422,0.12250008976070557,0.10416966389837247,0.09853660308105269,0.10550240582042078,0.10026159883630151,0.07055979898317528
hotel_126,2023-05-05,rmse,0.04555616185669039,0.04420464473306639,0.05331368360587296,0.041500165652949304,0.05832758541981163,0.04971169859703406,0.041243813567280636,0.0430339641389185,0.05347757462388073
hotel_133,2023-05-05,rmse,0.120943806404453,0.13532571628284465,0.07648027254695536,0.056852732877137276,0.06812155902412398,0.06584162165097499,0.05920891842843115,0.06223089191309057,0.04896970471682555
hotel_14,2023-05-05,rmse,0.22989796498009396,0.3025598965046314,0.20260283938464327,0.19308129313385022,0.27330483463433336,0.25334569091388914,0.24466747059721572,0.23696859137568005,0.1266416222105051
hotel_21,2023-05-05,rmse,0.08181767613517206,0.09609369585620035,0.08944526439528706,0.07947803112143657,0.07049330182970363,0.071968771013669,0.07717639417371916,0.0807146449804137,0.06476090101773772
hotel_28,2023-05-05,rmse,0.0,0.0,0.007735915398975377,0.00016287702224349325,0.0014218448,0.0040839077939145395,0.00766617820403726,0.004330926081015663,0.053104560974071055
hotel_35,2023-05-05,rmse,0.1869914105382781,0.10495077834926271,0.10730202849310255,0.10033455857039758,0.19004468730717342,0.16192958123236842,0.14623998974454236,0.13196115417359658,0.029274871927092803
hotel_42,2023-05-05,rmse,0.32526276482818905,0.4095205812235244,0.3328219367170062,0.25126210767312324,0.2880029165945092,0.29546029134675444,0.3169745032824039,0.3475132354713734,0.06076644681267118
hotel_49,2023-05-05,rmse,0.12193608957551359,0.1462393192108328,0.10937204885968056,0.11696589983309658,0.22832869478229473,0.20059832153049104,0.11592818783099725,0.11977685896131668,0.16117819231308794
hotel_56,2023-05-05,rmse,0.1367312565141435,0.16425336120355863,0.13418491986941575,0.12579169182803582,0.14428070083812777,0.13582570852624512,0.13170630604954736,0.14485190913024987,0.10539229361949687
hotel_63,2023-05-05,rmse,0.18449416044443043,0.22088326778961323,0.1596335652058297,0.1663229998074247,0.19394231290130207,0.1742584549626259,0.1497975385143517,0.16364140168368527,0.0815720229208349
hotel_7,2023-05-05,rmse,0.12204897340226263,0.19831910286319798,0.10042945912564154,0.1448954229706118,0.1484200277276314,0.1643828558057228,0.10793144812298817,0.11492500304211012,0.04134400740869725
hotel_70,2023-05-05,rmse,0.14459674620282223,0.08610274230183106,0.11802578416758601,0.16163742173793444,0.10054238883274141,0.10381142673380753,0.11533552054599026,0.11071371310613295,0.06598832218808802
hotel_84,2023-05-05,rmse,0.1873015024241084,0.10638580999957929,0.14613602136133672,0.1192239939427855,0.1039012559445456,0.10701452829407902,0.11356629638792652,0.12730923801932692,0.07629228665451507
hotel_91,2023-05-05,rmse,0.3312021191427343,0.11713372479663219,0.09994233382476861,0.18855148136904262,0.23246071211748545,0.20464929709387963,0.18369689266687916,0.15900301342141787,0.11925513363248413
hotel_98,2023-05-05,rmse,0.28456512713296267,0.1703462859673117,0.1310881241843155,0.13856672833177053,0.16793869617923018,0.18676954202896104,0.13529090702610264,0.14942682203012528,0.050712619514469315
hotel_0,2023-05-12,rmse,,,,,,,,,0.10655841045591882
hotel_105,2023-05-12,rmse,,,,,,,,,0.07092868541005869
hotel_112,2023-05-12,rmse,,,,,,,,,0.07563685971958059
hotel_126,2023-05-12,rmse,,,,,,,,,0.043871466502573474
hotel_133,2023-05-12,rmse,,,,,,,,,0.05791459015418644
hotel_14,2023-05-12,rmse,,,,,,,,,0.12593445829480654
hotel_21,2023-05-12,rmse,,,,,,,,,0.05035366416644883
hotel_28,2023-05-12,rmse,,,,,,,,,0.027519985686140044
hotel_35,2023-05-12,rmse,,,,,,,,,0.03267450632324823
hotel_42,2023-05-12,rmse,,,,,,,,,0.0625116506833366
hotel_49,2023-05-12,rmse,,,,,,,,,0.12847119934361473
hotel_56,2023-05-12,rmse,,,,,,,,,0.06705483131020784
hotel_63,2023-05-12,rmse,,,,,,,,,0.07820239438697611
hotel_7,2023-05-12,rmse,,,,,,,,,0.04295950679623518
hotel_70,2023-05-12,rmse,,,,,,,,,0.13433788937713148
hotel_84,2023-05-12,rmse,,,,,,,,,0.07242331499022174
hotel_91,2023-05-12,rmse,,,,,,,,,0.13703772177301582
hotel_98,2023-05-12,rmse,,,,,,,,,0.05293841887479504
hotel_0,2023-05-19,rmse,,,,,,,,,0.12021735642214684
hotel_105,2023-05-19,rmse,,,,,,,,,0.07177823077016889
hotel_112,2023-05-19,rmse,,,,,,,,,0.09104948350685264
hotel_126,2023-05-19,rmse,,,,,,,,,0.05013575172898029
hotel_133,2023-05-19,rmse,,,,,,,,,0.0695629626760232
hotel_14,2023-05-19,rmse,,,,,,,,,0.12597899264678686
hotel_21,2023-05-19,rmse,,,,,,,,,0.03640192996745257
hotel_28,2023-05-19,rmse,,,,,,,,,0.04600625471064222
hotel_35,2023-05-19,rmse,,,,,,,,,0.031748203195037204
hotel_42,2023-05-19,rmse,,,,,,,,,0.06738888863517739
hotel_49,2023-05-19,rmse,,,,,,,,,0.09715593338080078
hotel_56,2023-05-19,rmse,,,,,,,,,0.05920764931758606
hotel_63,2023-05-19,rmse,,,,,,,,,0.08514555927705966
hotel_7,2023-05-19,rmse,,,,,,,,,0.04358019005042446
hotel_70,2023-05-19,rmse,,,,,,,,,0.14284912843898792
hotel_84,2023-05-19,rmse,,,,,,,,,0.10161668587058983
hotel_91,2023-05-19,rmse,,,,,,,,,0.1098225254135419
hotel_98,2023-05-19,rmse,,,,,,,,,0.03536521948557565
hotel_0,2023-05-26,rmse,,,,,,,,,0.11491221418858791
hotel_105,2023-05-26,rmse,,,,,,,,,0.052706718403604635
hotel_112,2023-05-26,rmse,,,,,,,,,0.10369725483712072
hotel_126,2023-05-26,rmse,,,,,,,,,0.04034808667250769
hotel_133,2023-05-26,rmse,,,,,,,,,0.04221879503557142
hotel_14,2023-05-26,rmse,,,,,,,,,0.08551199443689608
hotel_21,2023-05-26,rmse,,,,,,,,,0.03764978482048469
hotel_28,2023-05-26,rmse,,,,,,,,,0.0730257077511177
hotel_35,2023-05-26,rmse,,,,,,,,,0.026330371019669528
hotel_42,2023-05-26,rmse,,,,,,,,,0.06418674470148819
hotel_49,2023-05-26,rmse,,,,,,,,,0.04341740326175834
hotel_56,2023-05-26,rmse,,,,,,,,,0.04718901435012772
hotel_63,2023-05-26,rmse,,,,,,,,,0.05570551434202255
hotel_7,2023-05-26,rmse,,,,,,,,,0.04544562816168242
hotel_70,2023-05-26,rmse,,,,,,,,,0.17445030978877427
hotel_84,2023-05-26,rmse,,,,,,,,,0.06395007372844005
hotel_91,2023-05-26,rmse,,,,,,,,,0.05174096289910954
hotel_98,2023-05-26,rmse,,,,,,,,,0.03227860722317192
hotel_0,2023-06-02,rmse,0.3168485679343817,0.13384430797944422,0.21527339267057263,0.18495718041010611,0.1648263779827039,0.16010954038394393,0.13358506654054886,0.13341055355458092,0.06091622153810221
hotel_105,2023-06-02,rmse,0.06869056576297358,0.056877644332493815,0.10027329744899181,0.08392021438036525,0.07729090097940074,0.08301481116833397,0.08150183268741243,0.07372171626742365,0.05051598817134837
hotel_112,2023-06-02,rmse,0.16327510882162743,0.1596111695541029,0.10711073149401654,0.10806537649636168,0.11805363702238568,0.100570695613424,0.10006728635787134,0.1077350330645105,0.08967802007197521
hotel_126,2023-06-02,rmse,0.07700396804456557,0.013510617496265446,0.06455477002001855,0.027802169538471574,0.04499004674296577,0.052004553690438465,0.018062545781090917,0.014964336347916468,0.03410796583871848
hotel_133,2023-06-02,rmse,0.08161516905492566,0.06528037407384707,0.0607995772265954,0.07331947713755284,0.0679014291449932,0.06348184746898627,0.0714873637967314,0.08086037751123076,0.0393740240941599
hotel_14,2023-06-02,rmse,0.17356036683461948,0.12519374193782065,0.15042434196031643,0.12133846155468495,0.14907300548206565,0.15340617136229234,0.13297960003117407,0.12833407377416642,0.06851296960915233
hotel_21,2023-06-02,rmse,0.1340395712204021,0.0325370611281165,0.034795744791192657,0.04404008950356183,0.08647771115245217,0.08861147818810126,0.042922824476745045,0.03813215454344651,0.02639724130422724
hotel_28,2023-06-02,rmse,0.1416579128948125,0.1416579128948125,0.14190717193464977,0.1416746131376625,0.14128506200577917,0.14027739525870345,0.14517566356939404,0.14339851592736583,0.14410833137846216
hotel_35,2023-06-02,rmse,0.17706354281755246,0.1852893390118194,0.16714013854913534,0.2166738670279611,0.13138591818915318,0.10081840674885549,0.13475663503407628,0.13162736822026333,0.03811104291438964
hotel_42,2023-06-02,rmse,0.47207923633148635,0.24862552221664028,0.32330338817037185,0.23529249921517778,0.22777627912453766,0.20376699239600188,0.21345602534444635,0.21499248287310252,0.06278641199286786
hotel_49,2023-06-02,rmse,0.11062967182317282,0.08098809682699913,0.04304147676407261,0.06632085051209594,0.07200730596120884,0.07777679295344166,0.06964354425269945,0.06572132282101537,0.04048156424182199
hotel_56,2023-06-02,rmse,0.1685900917836486,0.08339283589952484,0.10302429777754675,0.08678565568297371,0.09939344784814237,0.09394599643001929,0.07733028614683927,0.08547799168219405,0.04705815281708863
hotel_63,2023-06-02,rmse,0.2001762891483739,0.15472339773284605,0.17964629720897174,0.13472918745612336,0.15003416240206363,0.14125333795721914,0.12103761360756848,0.10743148395221408,0.04379665492391126
hotel_7,2023-06-02,rmse,0.24723247353778832,0.3267296580421097,0.2275891412431112,0.14101603725017814,0.2605379706368677,0.2754902226304853,0.18880135919669305,0.19312831037770822,0.06854037043749299
hotel_70,2023-06-02,rmse,0.21862522037726204,0.11083010623375823,0.1402143830804712,0.06730854126872174,0.1479669826203328,0.14788816342542296,0.22684677539008052,0.21249331083367404,0.1857410863910857
hotel_84,2023-06-02,rmse,0.18062814029257007,0.11528627835764192,0.1432022483815367,0.12264770075249808,0.10990440218742319,0.1033079553576811,0.11528777234689108,0.11839089935437289,0.052553942645925916
hotel_91,2023-06-02,rmse,0.17883229813468507,0.10352507851451427,0.0732759527142889,0.09154205717499707,0.1077997793428943,0.08975798935726935,0.07034320175362811,0.08683171439065292,0.05338180938162646
hotel_98,2023-06-02,rmse,0.13736758290030282,0.14356844990020937,0.14530917929081733,0.13354431464600547,0.14484805293749342,0.1454653078700538,0.12236892654631615,0.11488474337655556,0.024744122602902985
