unique_id,ds,cutoff,y,XGBRegressor,LGBMRegressor
hotel_7,2023-05-09,2023-05-05,0.41205211726384366,0.56170404,0.6332486593006086
hotel_7,2023-05-10,2023-05-05,0.5537459283387622,0.77513987,0.7392681460516185
hotel_7,2023-05-11,2023-05-05,0.758957654723127,0.6732747,0.7329440384813223
hotel_7,2023-05-12,2023-05-05,0.758957654723127,0.7475095,0.7555928381257342
hotel_7,2023-05-13,2023-05-05,0.760586319218241,0.69769615,0.6895273346783707
hotel_7,2023-05-14,2023-05-05,0.6482084690553745,0.5970596,0.7009251592694178
hotel_7,2023-05-15,2023-05-05,0.5944625407166124,0.6601939,0.6469010415978425
hotel_7,2023-05-16,2023-05-05,0.3729641693811075,0.66585845,0.6874324296611068
hotel_7,2023-05-17,2023-05-05,0.6026058631921825,0.6965825,0.7446592315598229
hotel_7,2023-05-18,2023-05-05,0.6628664495114006,0.5788556,0.7301902954946525
hotel_7,2023-05-19,2023-05-05,0.7361563517915309,0.62198216,0.755901842544634
hotel_7,2023-05-20,2023-05-05,0.5456026058631922,0.6512014,0.7342567200551858
hotel_7,2023-05-21,2023-05-05,0.4560260586319218,0.7146026,0.7575317239111091
hotel_7,2023-05-22,2023-05-05,0.3322475570032573,0.71023613,0.7364298124893364
hotel_7,2023-05-23,2023-05-05,0.38599348534201955,0.65389645,0.7623117366286631
hotel_7,2023-05-24,2023-05-05,0.7166123778501629,0.7283981,0.7708298272195766
hotel_7,2023-05-25,2023-05-05,0.762214983713355,0.79902875,0.7736451904470169
hotel_7,2023-05-26,2023-05-05,0.7785016286644951,0.7315194,0.7888055980099765
hotel_7,2023-05-27,2023-05-05,0.750814332247557,0.79493,0.7640430166293645
hotel_7,2023-05-28,2023-05-05,0.7785016286644951,0.79428476,0.7404652981173895
hotel_7,2023-05-29,2023-05-05,0.6237785016286646,0.83058983,0.7550031619978944
hotel_7,2023-05-30,2023-05-05,0.6270358306188925,0.75365275,0.7564152129300815
hotel_7,2023-05-31,2023-05-05,0.6449511400651465,0.8237359,0.777420191148617
hotel_7,2023-06-01,2023-05-05,0.7980456026058632,0.7944298,0.8042668502993054
hotel_7,2023-06-02,2023-05-05,0.8094462540716613,0.77222013,0.8246892679729131
hotel_70,2023-05-06,2023-05-05,0.41228070175438597,0.3843236,0.38475430768995506
hotel_70,2023-05-07,2023-05-05,0.2236842105263158,0.3610818,0.3553875567669727
hotel_70,2023-05-08,2023-05-05,0.2850877192982456,0.34263703,0.3512447843817942
hotel_70,2023-05-09,2023-05-05,0.35964912280701755,0.29973796,0.34370447703060897
hotel_70,2023-05-10,2023-05-05,0.34649122807017546,0.24115762,0.2595079545870282
hotel_70,2023-05-11,2023-05-05,0.31140350877192985,0.2912127,0.2688743286769688
hotel_70,2023-05-12,2023-05-05,0.3991228070175439,0.30417752,0.3150149828293212
hotel_70,2023-05-13,2023-05-05,0.4517543859649123,0.32262754,0.3374847304662628
hotel_70,2023-05-14,2023-05-05,0.3157894736842105,0.35356137,0.33144347789847733
hotel_70,2023-05-15,2023-05-05,0.43859649122807015,0.38088527,0.3383705657779887
hotel_70,2023-05-16,2023-05-05,0.44298245614035087,0.36565477,0.34080107999467024
hotel_70,2023-05-17,2023-05-05,0.3201754385964912,0.33853096,0.2896916619650962
hotel_70,2023-05-18,2023-05-05,0.4298245614035088,0.31500432,0.3102502196404095
hotel_70,2023-05-19,2023-05-05,0.45614035087719296,0.35355026,0.3372831199070212
hotel_70,2023-05-20,2023-05-05,0.4605263157894737,0.37912846,0.348913319606928
hotel_70,2023-05-21,2023-05-05,0.40789473684210525,0.36857507,0.3332341199443091
hotel_70,2023-05-22,2023-05-05,0.38596491228070173,0.36385852,0.33769871552977904
hotel_70,2023-05-23,2023-05-05,0.41228070175438597,0.34831232,0.33983969754547744
hotel_70,2023-05-24,2023-05-05,0.3991228070175439,0.3442172,0.31999421318407995
hotel_70,2023-05-25,2023-05-05,0.40789473684210525,0.35420904,0.3411770615627091
hotel_70,2023-05-26,2023-05-05,0.39035087719298245,0.3019197,0.33657775774717585
hotel_70,2023-05-27,2023-05-05,0.41228070175438597,0.35512426,0.3422141006859064
hotel_70,2023-05-28,2023-05-05,0.4298245614035088,0.36187205,0.34628965007256785
hotel_70,2023-05-29,2023-05-05,0.2543859649122807,0.36160436,0.34628965007256785
hotel_70,2023-05-30,2023-05-05,0.35964912280701755,0.36645207,0.34628965007256785
hotel_70,2023-05-31,2023-05-05,0.4868421052631579,0.3239034,0.3332219732206344
hotel_70,2023-06-01,2023-05-05,0.5964912280701754,0.35471016,0.3454795343306711
hotel_70,2023-06-02,2023-05-05,0.5657894736842105,0.33425432,0.3353706691363277
hotel_77,2022-11-01,2022-10-31,0.0,0.0022990087,0.002798054709054279
hotel_77,2022-11-09,2022-10-31,0.0,0.0022990087,0.002798054709054279
hotel_77,2022-11-10,2022-10-31,0.0,0.0022990087,0.002798054709054279
hotel_77,2022-11-11,2022-10-31,0.0,0.0022990087,0.002798054709054279
hotel_77,2022-11-12,2022-10-31,0.0,0.0022990087,0.002798054709054279
hotel_77,2022-11-15,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-16,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-18,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-19,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-20,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-21,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-22,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-23,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-24,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-25,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-26,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-27,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_77,2022-11-28,2022-10-31,0.0,0.0022990087,0.005052474204143125
hotel_84,2023-05-06,2023-05-05,0.9826989619377162,0.8788012,0.880565313746142
hotel_84,2023-05-07,2023-05-05,0.7993079584775087,0.7665179,0.8469484470292139
hotel_84,2023-05-08,2023-05-05,0.9377162629757786,0.79041934,0.8077539266715519
hotel_84,2023-05-09,2023-05-05,0.9238754325259516,0.81759125,0.8213971152466586
hotel_84,2023-05-10,2023-05-05,0.8408304498269896,0.89006567,0.8618146880270706
hotel_84,2023-05-11,2023-05-05,0.8685121107266436,0.8861657,0.8283803813965684
hotel_84,2023-05-12,2023-05-05,0.8373702422145328,0.9278163,0.8653076378262756
hotel_84,2023-05-13,2023-05-05,0.9930795847750865,0.93507844,0.9006620339583412
hotel_84,2023-05-14,2023-05-05,0.7301038062283737,0.81101817,0.82584063722273
hotel_84,2023-05-15,2023-05-05,0.8408304498269896,0.82680446,0.7937181802408106
hotel_84,2023-05-16,2023-05-05,0.9342560553633218,0.9036063,0.8046263061613991
hotel_84,2023-05-17,2023-05-05,0.972318339100346,0.8800765,0.7976347348502247
hotel_84,2023-05-18,2023-05-05,0.903114186851211,0.84205127,0.8160919945005647
hotel_84,2023-05-19,2023-05-05,0.740484429065744,0.8972429,0.8560884436363944
hotel_84,2023-05-20,2023-05-05,0.8996539792387543,0.9111582,0.8778042021914293
hotel_84,2023-05-21,2023-05-05,0.7854671280276817,0.794593,0.845399807787215
hotel_84,2023-05-22,2023-05-05,0.916955017301038,0.84838337,0.8436447122548087
hotel_84,2023-05-23,2023-05-05,0.9550173010380623,0.90027463,0.8697746347265541
hotel_84,2023-05-24,2023-05-05,0.8512110726643599,0.86961967,0.8767456081661054
hotel_84,2023-05-25,2023-05-05,0.7508650519031141,0.8752177,0.854265606507754
hotel_84,2023-05-26,2023-05-05,0.7820069204152249,0.8861181,0.8796106520191096
hotel_84,2023-05-27,2023-05-05,0.8719723183391004,0.8962605,0.8680136963956712
hotel_84,2023-05-28,2023-05-05,0.8477508650519031,0.85814804,0.8560082954444032
hotel_84,2023-05-29,2023-05-05,0.6539792387543253,0.85513896,0.8291087726616883
hotel_84,2023-05-30,2023-05-05,0.6124567474048442,0.86774683,0.8486517821392257
hotel_84,2023-05-31,2023-05-05,0.657439446366782,0.85043305,0.8736050648041663
hotel_84,2023-06-01,2023-05-05,0.740484429065744,0.87280494,0.8657338423987796
hotel_84,2023-06-02,2023-05-05,0.9273356401384083,0.87266517,0.8724198936275435
hotel_91,2023-05-06,2023-05-05,0.9887640449438202,0.8258983,0.8107694983435214
hotel_91,2023-05-07,2023-05-05,0.9101123595505618,0.6470966,0.5977593300696026
hotel_91,2023-05-08,2023-05-05,0.9662921348314607,0.6207729,0.7070020935950592
hotel_91,2023-05-09,2023-05-05,0.9662921348314607,0.61985856,0.7435373520756612
hotel_91,2023-05-10,2023-05-05,0.9550561797752809,0.7044372,0.8342172865708504
hotel_91,2023-05-11,2023-05-05,0.9213483146067416,0.73496586,0.7717915324089101
hotel_91,2023-05-12,2023-05-05,0.9550561797752809,0.869856,0.8156135030245975
hotel_91,2023-05-13,2023-05-05,1.0,0.72020966,0.7177325227421715
hotel_91,2023-05-14,2023-05-05,0.8764044943820225,0.7416286,0.6569706310995855
hotel_91,2023-05-15,2023-05-05,0.9775280898876404,0.6711897,0.6762327197797626
hotel_91,2023-05-16,2023-05-05,1.0,0.6759598,0.7558604214175308
hotel_91,2023-05-17,2023-05-05,1.0112359550561798,0.73070705,0.7811833476959958
hotel_91,2023-05-18,2023-05-05,1.0112359550561798,0.73738885,0.8133500975861536
hotel_91,2023-05-19,2023-05-05,0.9662921348314607,0.754568,0.8047985250596682
hotel_91,2023-05-20,2023-05-05,0.9887640449438202,0.7793942,0.7951756547819921
hotel_91,2023-05-21,2023-05-05,0.6853932584269663,0.7973013,0.7330325202785554
hotel_91,2023-05-22,2023-05-05,1.0,0.8885318,0.7905262532998741
hotel_91,2023-05-23,2023-05-05,1.0112359550561798,0.7430533,0.7779884545321305
hotel_91,2023-05-24,2023-05-05,1.0,0.7360524,0.8112650522535831
hotel_91,2023-05-25,2023-05-05,0.8089887640449438,0.7694274,0.8030261003099584
hotel_91,2023-05-26,2023-05-05,0.898876404494382,0.6957551,0.8028281411933814
hotel_91,2023-05-27,2023-05-05,1.0674157303370786,0.736019,0.7877932119630713
hotel_91,2023-05-28,2023-05-05,1.0112359550561798,0.7925489,0.7558586515427963
hotel_91,2023-05-29,2023-05-05,0.5617977528089888,0.83874285,0.7626901297233222
hotel_91,2023-05-30,2023-05-05,0.9775280898876404,0.8232183,0.7730828390940305
hotel_91,2023-05-31,2023-05-05,1.0,0.789301,0.8087077218467134
hotel_91,2023-06-01,2023-05-05,0.9550561797752809,0.8163257,0.8159245472073737
hotel_91,2023-06-02,2023-05-05,0.9662921348314607,0.9003412,0.8694914080015299
hotel_98,2023-05-06,2023-05-05,0.3387096774193548,0.38444233,0.401408723788411
hotel_98,2023-05-07,2023-05-05,0.18548387096774194,0.47562775,0.4644718251692774
hotel_98,2023-05-08,2023-05-05,0.1935483870967742,0.37649754,0.39214978148561763
hotel_98,2023-05-09,2023-05-05,0.1774193548387097,0.2756834,0.2901182717646093
hotel_98,2023-05-10,2023-05-05,0.1532258064516129,0.20847145,0.21421288087395704
hotel_98,2023-05-11,2023-05-05,0.12096774193548387,0.23483495,0.29154060189865055
hotel_98,2023-05-12,2023-05-05,0.16129032258064516,0.27915603,0.28676142749455114
hotel_98,2023-05-13,2023-05-05,0.23387096774193547,0.2539505,0.30695595050102886
hotel_98,2023-05-14,2023-05-05,0.1532258064516129,0.295165,0.33893007877926606
hotel_98,2023-05-15,2023-05-05,0.33064516129032256,0.30452555,0.3691810970077513
hotel_98,2023-05-16,2023-05-05,0.3387096774193548,0.29176486,0.33471526332580276
hotel_98,2023-05-17,2023-05-05,0.4596774193548387,0.31897128,0.334650744915325
hotel_98,2023-05-18,2023-05-05,0.5,0.21404451,0.31325365272760086
hotel_98,2023-05-19,2023-05-05,0.47580645161290325,0.27919254,0.3345479082079106
hotel_98,2023-05-20,2023-05-05,0.3790322580645161,0.29203257,0.3415962612458402
hotel_98,2023-05-21,2023-05-05,0.0967741935483871,0.2935395,0.32689062040357214
hotel_98,2023-05-22,2023-05-05,0.11290322580645161,0.2896552,0.328268859682805
hotel_98,2023-05-23,2023-05-05,0.10483870967741936,0.26086953,0.3245938479598507
hotel_98,2023-05-24,2023-05-05,0.08064516129032258,0.3065373,0.338174892967936
hotel_98,2023-05-25,2023-05-05,0.16129032258064516,0.26551896,0.31031893974576874
hotel_98,2023-05-26,2023-05-05,0.1693548387096774,0.28540617,0.3337928016842639
hotel_98,2023-05-27,2023-05-05,0.1693548387096774,0.32732907,0.33394234117299254
hotel_98,2023-05-28,2023-05-05,0.08870967741935484,0.28337273,0.36460714768465663
hotel_98,2023-05-29,2023-05-05,0.056451612903225805,0.31630492,0.370254854201121
hotel_98,2023-05-30,2023-05-05,0.04838709677419355,0.26622358,0.3400956894320994
hotel_98,2023-05-31,2023-05-05,0.08870967741935484,0.27795804,0.3116831693229454
hotel_98,2023-06-01,2023-05-05,0.11290322580645161,0.34394243,0.3329211060835456
hotel_98,2023-06-02,2023-05-05,0.16129032258064516,0.31119365,0.3428523581173439
hotel_0,2023-06-03,2023-06-02,0.8641975308641975,0.7925591,0.7611308450752187
hotel_0,2023-06-04,2023-06-02,0.5061728395061729,0.7066964,0.7076953372692805
hotel_0,2023-06-05,2023-06-02,0.7407407407407407,0.57248825,0.6226286367813979
hotel_0,2023-06-06,2023-06-02,0.7530864197530864,0.6161686,0.5505619833215631
hotel_0,2023-06-07,2023-06-02,0.7530864197530864,0.58845913,0.5360117826566618
hotel_0,2023-06-08,2023-06-02,0.6049382716049383,0.5733021,0.5808211646922963
hotel_0,2023-06-09,2023-06-02,0.7901234567901234,0.64453757,0.6471548734680375
hotel_0,2023-06-10,2023-06-02,0.8518518518518519,0.7607847,0.7351584056091729
hotel_0,2023-06-11,2023-06-02,0.5308641975308642,0.74845475,0.7414399581876993
hotel_0,2023-06-12,2023-06-02,0.7407407407407407,0.70221555,0.7115443204209388
hotel_0,2023-06-13,2023-06-02,0.7901234567901234,0.60462147,0.5969138002571608
hotel_0,2023-06-14,2023-06-02,0.8271604938271605,0.60677993,0.5963202708168702
hotel_0,2023-06-15,2023-06-02,0.7901234567901234,0.56470096,0.6092442534799932
hotel_0,2023-06-16,2023-06-02,0.8395061728395061,0.66411775,0.6625043729373671
hotel_0,2023-06-17,2023-06-02,1.0246913580246915,0.7167642,0.7099084909597084
hotel_0,2023-06-18,2023-06-02,0.6419753086419753,0.68930864,0.6855880999950238
hotel_0,2023-06-19,2023-06-02,0.5308641975308642,0.73456603,0.6975602330039857
hotel_0,2023-06-20,2023-06-02,0.7283950617283951,0.7777543,0.6586801762703527
hotel_0,2023-06-21,2023-06-02,0.7160493827160493,0.6891232,0.6505635982222421
hotel_0,2023-06-22,2023-06-02,0.7654320987654321,0.659273,0.673560708726349
hotel_0,2023-06-23,2023-06-02,0.8148148148148148,0.6980065,0.7378699834545766
hotel_0,2023-06-24,2023-06-02,0.9506172839506173,0.7486989,0.804936934785184
hotel_0,2023-06-25,2023-06-02,0.5061728395061729,0.8391868,0.8108158321875631
hotel_0,2023-06-26,2023-06-02,0.5802469135802469,0.8023524,0.7987138842302722
hotel_0,2023-06-27,2023-06-02,0.691358024691358,0.7414341,0.724316974173461
hotel_0,2023-06-28,2023-06-02,0.654320987654321,0.7243278,0.7180081350244144
hotel_0,2023-06-29,2023-06-02,0.7160493827160493,0.6488164,0.7070259449508289
hotel_0,2023-06-30,2023-06-02,0.8271604938271605,0.6938758,0.7237533545554424
hotel_105,2023-06-03,2023-06-02,1.0125786163522013,0.96877503,0.9599519929737744
hotel_105,2023-06-04,2023-06-02,0.9119496855345912,0.9185487,0.9163551873254051
hotel_105,2023-06-05,2023-06-02,0.9937106918238994,0.9197172,0.874745399791455
hotel_105,2023-06-06,2023-06-02,1.0062893081761006,0.95605105,0.9232557068856426
hotel_105,2023-06-07,2023-06-02,0.9811320754716981,0.98942196,0.9906012116643893
hotel_105,2023-06-08,2023-06-02,0.9559748427672956,0.94729,0.9272452113069498
hotel_105,2023-06-09,2023-06-02,0.9811320754716981,0.88261765,0.919702159004947
hotel_105,2023-06-10,2023-06-02,1.0062893081761006,0.9432216,0.9457837432264186
hotel_105,2023-06-11,2023-06-02,0.9811320754716981,0.875767,0.9137870904029425
hotel_105,2023-06-12,2023-06-02,0.9937106918238994,0.89020884,0.9024188174772402
hotel_105,2023-06-13,2023-06-02,1.0377358490566038,0.9400343,0.9150302963339438
hotel_105,2023-06-14,2023-06-02,1.0125786163522013,0.9531044,0.9723699076139356
hotel_105,2023-06-15,2023-06-02,1.0188679245283019,0.9568267,0.9402725448699835
hotel_105,2023-06-16,2023-06-02,0.9622641509433962,0.9259382,0.941872819710191
hotel_105,2023-06-17,2023-06-02,0.9245283018867925,0.9556155,0.9523392027396274
hotel_105,2023-06-18,2023-06-02,0.9937106918238994,0.92500675,0.9200008092780694
hotel_105,2023-06-19,2023-06-02,1.0062893081761006,0.9039658,0.91684071778104
hotel_105,2023-06-20,2023-06-02,1.0062893081761006,0.9268605,0.9104758501952529
hotel_105,2023-06-21,2023-06-02,1.0125786163522013,0.94123214,0.9428612985505338
hotel_105,2023-06-22,2023-06-02,1.0566037735849056,0.9526747,0.9373675055472895
hotel_105,2023-06-23,2023-06-02,0.9874213836477987,0.9182107,0.9121648049056588
hotel_105,2023-06-24,2023-06-02,0.9874213836477987,0.94403195,0.9486720135827291
hotel_105,2023-06-25,2023-06-02,0.9937106918238994,0.9490692,0.9308499728989373
hotel_105,2023-06-26,2023-06-02,1.0188679245283019,0.9330158,0.9104920617875694
hotel_105,2023-06-27,2023-06-02,1.0314465408805031,0.9356015,0.9057260717429457
hotel_105,2023-06-28,2023-06-02,1.0440251572327044,0.9120826,0.8770224082237873
hotel_105,2023-06-29,2023-06-02,1.0062893081761006,0.8856871,0.9095396913058623
hotel_105,2023-06-30,2023-06-02,1.0,0.9112229,0.9209089301914871
hotel_112,2023-06-03,2023-06-02,0.7375,0.8609865,0.8133480527857947
hotel_112,2023-06-04,2023-06-02,0.7375,0.9337921,0.8592184425479876
hotel_112,2023-06-05,2023-06-02,0.83125,0.91867304,0.9015720071194683
hotel_112,2023-06-06,2023-06-02,0.83125,0.90367454,0.9073014623969086
hotel_112,2023-06-07,2023-06-02,0.81875,0.9094393,0.928342706617795
hotel_112,2023-06-08,2023-06-02,0.85,0.86542326,0.8707879709132048
hotel_112,2023-06-09,2023-06-02,0.675,0.8960358,0.8689717907090867
hotel_112,2023-06-10,2023-06-02,0.91875,0.9304909,0.8848807677352436
hotel_112,2023-06-11,2023-06-02,0.84375,0.90202266,0.8942857325983774
hotel_112,2023-06-12,2023-06-02,0.7375,0.9095586,0.9330061621657008
hotel_112,2023-06-13,2023-06-02,0.9875,0.7892261,0.8882582244136583
hotel_112,2023-06-14,2023-06-02,1.00625,0.8612059,0.9215234050837612
hotel_112,2023-06-15,2023-06-02,1.0125,0.78722024,0.8669926350251937
hotel_112,2023-06-16,2023-06-02,1.00625,0.8497155,0.8712261793249046
hotel_112,2023-06-17,2023-06-02,1.00625,0.8933919,0.8715617745595764
hotel_112,2023-06-18,2023-06-02,0.90625,0.89369726,0.8363641378796628
hotel_112,2023-06-19,2023-06-02,0.95,0.898853,0.8697322769906844
hotel_112,2023-06-20,2023-06-02,0.99375,0.9459744,0.884446258164914
hotel_112,2023-06-21,2023-06-02,0.9375,0.9340202,0.9120515654364444
hotel_112,2023-06-22,2023-06-02,0.99375,0.87622136,0.884344855541079
hotel_112,2023-06-23,2023-06-02,0.7375,0.824504,0.8534687143250272
hotel_112,2023-06-24,2023-06-02,0.75625,0.8446427,0.7992766856011706
hotel_112,2023-06-25,2023-06-02,0.7625,0.8650227,0.8032636970541769
hotel_112,2023-06-26,2023-06-02,0.76875,0.88779324,0.8726988633176975
hotel_112,2023-06-27,2023-06-02,0.8625,0.9389843,0.8661964842152046
hotel_112,2023-06-28,2023-06-02,0.89375,0.9512065,0.8944624871774585
hotel_112,2023-06-29,2023-06-02,1.0,0.91927147,0.8831898023583489
hotel_112,2023-06-30,2023-06-02,0.96875,0.86802214,0.8791576274660186
hotel_126,2023-06-03,2023-06-02,0.9482071713147411,0.9918382,0.9927059198011068
hotel_126,2023-06-04,2023-06-02,0.9880478087649402,0.9712618,0.9736406031284743
hotel_126,2023-06-05,2023-06-02,1.0159362549800797,0.99068505,0.9856347978394402
hotel_126,2023-06-06,2023-06-02,1.0159362549800797,0.95927566,0.9553330691339598
hotel_126,2023-06-07,2023-06-02,1.0079681274900398,0.9735407,0.9703895966188458
hotel_126,2023-06-08,2023-06-02,0.9960159362549801,0.933653,0.9211484068625584
hotel_126,2023-06-09,2023-06-02,0.9920318725099602,0.9852001,0.9781561450912645
hotel_126,2023-06-10,2023-06-02,1.0,0.966816,0.9636035501662134
hotel_126,2023-06-11,2023-06-02,1.0,0.966538,0.9572291235838468
hotel_126,2023-06-12,2023-06-02,0.9920318725099602,0.9669242,0.9627562234064413
hotel_126,2023-06-13,2023-06-02,1.00398406374502,0.95672,0.9524309908378251
hotel_126,2023-06-14,2023-06-02,1.0,0.952676,0.9564322450974164
hotel_126,2023-06-15,2023-06-02,1.00398406374502,0.9352169,0.9283927189428376
hotel_126,2023-06-16,2023-06-02,1.0079681274900398,0.98314697,0.9687493467306758
hotel_126,2023-06-17,2023-06-02,1.00398406374502,0.9773019,0.9679108450189028
hotel_126,2023-06-18,2023-06-02,1.00398406374502,0.9796108,0.9855622879826587
hotel_126,2023-06-19,2023-06-02,0.9960159362549801,0.97379917,0.9693933812591393
hotel_126,2023-06-20,2023-06-02,0.9960159362549801,0.9528517,0.9561722697686663
hotel_126,2023-06-21,2023-06-02,1.00398406374502,0.94713014,0.957179827700962
hotel_126,2023-06-22,2023-06-02,0.9880478087649402,0.9458737,0.9330595493525523
hotel_126,2023-06-23,2023-06-02,1.00398406374502,0.969884,0.9540520251977707
hotel_126,2023-06-24,2023-06-02,1.00398406374502,0.94549555,0.9290470373719352
hotel_126,2023-06-25,2023-06-02,1.00398406374502,0.96619254,0.9550840384821092
hotel_126,2023-06-26,2023-06-02,1.00398406374502,0.95110476,0.9528037400799443
hotel_126,2023-06-27,2023-06-02,0.9840637450199203,0.90340173,0.9414584909794408
hotel_126,2023-06-28,2023-06-02,1.00398406374502,0.9409466,0.9245804871533547
hotel_126,2023-06-29,2023-06-02,1.00398406374502,0.9408462,0.9105965384029487
hotel_126,2023-06-30,2023-06-02,0.9880478087649402,0.95801,0.9055516059725296
hotel_133,2023-06-03,2023-06-02,1.0163934426229508,0.9582871,0.9693624767706449
hotel_133,2023-06-04,2023-06-02,0.9180327868852459,0.9254888,0.9314979232834014
hotel_133,2023-06-05,2023-06-02,0.9508196721311475,0.8750289,0.8898724987919175
hotel_133,2023-06-06,2023-06-02,0.9672131147540983,0.86608404,0.8960960466309482
hotel_133,2023-06-07,2023-06-02,0.8852459016393442,0.9129634,0.9338355324862523
hotel_133,2023-06-08,2023-06-02,0.9508196721311475,0.9258138,0.9476458005974604
hotel_133,2023-06-09,2023-06-02,0.9836065573770492,0.96112937,0.9654259843661366
hotel_133,2023-06-10,2023-06-02,1.0,0.9875109,0.9752632679465629
hotel_133,2023-06-11,2023-06-02,0.8032786885245902,0.9473496,0.9369113048651283
hotel_133,2023-06-12,2023-06-02,0.9344262295081968,0.90816146,0.896801218842996
hotel_133,2023-06-13,2023-06-02,0.9836065573770492,0.90878874,0.8860782439873557
hotel_133,2023-06-14,2023-06-02,1.0,0.8742362,0.9131495750155907
hotel_133,2023-06-15,2023-06-02,1.0,0.91260433,0.9264124454774154
hotel_133,2023-06-16,2023-06-02,1.0,0.9409522,0.9434684474848636
hotel_133,2023-06-17,2023-06-02,1.0,0.95493144,0.9555632153410412
hotel_133,2023-06-18,2023-06-02,0.9836065573770492,0.9317458,0.930868901499217
hotel_133,2023-06-19,2023-06-02,0.9672131147540983,0.91205615,0.9052864266414705
hotel_133,2023-06-20,2023-06-02,0.9344262295081968,0.8494018,0.899508276650984
hotel_133,2023-06-21,2023-06-02,0.8524590163934426,0.8415284,0.9483222319923933
hotel_133,2023-06-22,2023-06-02,0.819672131147541,0.8748531,0.9424711687559493
hotel_133,2023-06-23,2023-06-02,0.9344262295081968,0.9042227,0.9492397841312945
hotel_133,2023-06-24,2023-06-02,1.0163934426229508,0.9439366,0.9720010201094393
hotel_133,2023-06-25,2023-06-02,0.8852459016393442,0.9462438,0.9492396427588083
hotel_133,2023-06-26,2023-06-02,0.9836065573770492,0.9184963,0.9196034509324815
hotel_133,2023-06-27,2023-06-02,0.9836065573770492,0.8690052,0.8979695637869486
hotel_133,2023-06-28,2023-06-02,0.9508196721311475,0.8762021,0.9365810603160629
hotel_133,2023-06-29,2023-06-02,0.9180327868852459,0.8902693,0.9485082725775641
hotel_133,2023-06-30,2023-06-02,0.9672131147540983,0.92359245,0.9449823371097494
hotel_14,2023-06-03,2023-06-02,0.660377358490566,0.6765686,0.6497865461578963
hotel_14,2023-06-04,2023-06-02,0.4528301886792453,0.5600784,0.6395111024927593
hotel_14,2023-06-05,2023-06-02,0.7452830188679245,0.54651034,0.6009193244030273
hotel_14,2023-06-06,2023-06-02,0.8490566037735849,0.546161,0.5779987341276581
hotel_14,2023-06-07,2023-06-02,0.8113207547169812,0.56917614,0.5973670888166098
hotel_14,2023-06-08,2023-06-02,0.6320754716981132,0.55016005,0.5803152435358706
hotel_14,2023-06-09,2023-06-02,0.4716981132075472,0.6106492,0.6013815958797303
hotel_14,2023-06-10,2023-06-02,0.5660377358490566,0.67982644,0.6667753590025215
hotel_14,2023-06-11,2023-06-02,0.3584905660377358,0.5994206,0.6580748570314231
hotel_14,2023-06-12,2023-06-02,0.6792452830188679,0.5596147,0.6727708551682621
hotel_14,2023-06-13,2023-06-02,0.6981132075471698,0.58053386,0.6224541161019281
hotel_14,2023-06-14,2023-06-02,0.6886792452830188,0.61646193,0.6459781633566163
hotel_14,2023-06-15,2023-06-02,0.5849056603773585,0.610082,0.6556982976234644
hotel_14,2023-06-16,2023-06-02,0.6132075471698113,0.65975475,0.656755748177711
hotel_14,2023-06-17,2023-06-02,0.6698113207547169,0.7406503,0.7192556291968988
hotel_14,2023-06-18,2023-06-02,0.5,0.75679624,0.7478813754933759
hotel_14,2023-06-19,2023-06-02,0.5849056603773585,0.6615364,0.7450607792507495
hotel_14,2023-06-20,2023-06-02,0.6698113207547169,0.61277455,0.7181508207737866
hotel_14,2023-06-21,2023-06-02,0.7264150943396226,0.6257862,0.7148273813422749
hotel_14,2023-06-22,2023-06-02,0.6981132075471698,0.6473412,0.7186379563382691
hotel_14,2023-06-23,2023-06-02,0.7264150943396226,0.6970149,0.7148273813422749
hotel_14,2023-06-24,2023-06-02,0.6132075471698113,0.6874291,0.7696886667756877
hotel_14,2023-06-25,2023-06-02,0.5660377358490566,0.6896107,0.7659084925952209
hotel_14,2023-06-26,2023-06-02,0.5943396226415094,0.7253756,0.72800770538475
hotel_14,2023-06-27,2023-06-02,0.5377358490566038,0.7397654,0.7584573499789652
hotel_14,2023-06-28,2023-06-02,0.5566037735849056,0.7690615,0.7818846393109874
hotel_14,2023-06-29,2023-06-02,0.7641509433962265,0.7569831,0.7833032380591061
hotel_14,2023-06-30,2023-06-02,0.5188679245283019,0.78307676,0.7932541273251463
hotel_21,2023-06-03,2023-06-02,1.0046296296296295,0.9958776,0.9632497836443554
hotel_21,2023-06-04,2023-06-02,0.9814814814814815,0.98633194,0.9694878980979184
