unique_id,ds,cutoff,NBEATS,NHITS,y
hotel_70,2023-04-07,2023-03-10,0.40459242,0.40226257,0.3157894736842105
hotel_70,2023-04-08,2023-04-07,0.34235406,0.35280532,0.2850877192982456
hotel_70,2023-04-09,2023-04-07,0.33394492,0.3498013,0.2543859649122807
hotel_70,2023-04-10,2023-04-07,0.35858196,0.34264734,0.35526315789473684
hotel_70,2023-04-11,2023-04-07,0.38488126,0.37907177,0.4298245614035088
hotel_70,2023-04-12,2023-04-07,0.37710565,0.39699933,0.44298245614035087
hotel_70,2023-04-13,2023-04-07,0.36006364,0.37626165,0.37719298245614036
hotel_70,2023-04-14,2023-04-07,0.37195382,0.35130066,0.37719298245614036
hotel_70,2023-04-15,2023-04-07,0.3780782,0.3788604,0.36403508771929827
hotel_70,2023-04-16,2023-04-07,0.34760365,0.36219338,0.2850877192982456
hotel_70,2023-04-17,2023-04-07,0.3677122,0.34510553,0.40350877192982454
hotel_70,2023-04-18,2023-04-07,0.39563516,0.37319,0.3201754385964912
hotel_70,2023-04-19,2023-04-07,0.36316195,0.3873824,0.31140350877192985
hotel_70,2023-04-20,2023-04-07,0.34779254,0.36314878,0.2675438596491228
hotel_70,2023-04-21,2023-04-07,0.36866742,0.35948426,0.4473684210526316
hotel_70,2023-04-22,2023-04-07,0.38353828,0.3828023,0.44298245614035087
hotel_70,2023-04-23,2023-04-07,0.36154217,0.37497395,0.2149122807017544
hotel_70,2023-04-24,2023-04-07,0.3688892,0.3525206,0.34210526315789475
hotel_70,2023-04-25,2023-04-07,0.3992913,0.36756426,0.35964912280701755
hotel_70,2023-04-26,2023-04-07,0.3904401,0.39674073,0.2543859649122807
hotel_70,2023-04-27,2023-04-07,0.34511206,0.371205,0.2719298245614035
hotel_70,2023-04-28,2023-04-07,0.35496938,0.35049427,0.4649122807017544
hotel_70,2023-04-29,2023-04-07,0.36669672,0.3746179,0.4780701754385965
hotel_70,2023-04-30,2023-04-07,0.35171506,0.35815722,0.25
hotel_70,2023-05-01,2023-04-07,0.38815907,0.3568895,0.2675438596491228
hotel_70,2023-05-02,2023-04-07,0.38925013,0.36624825,0.2807017543859649
hotel_70,2023-05-03,2023-04-07,0.37509573,0.3883772,0.17543859649122806
hotel_70,2023-05-04,2023-04-07,0.34360474,0.36490285,0.25877192982456143
hotel_70,2023-05-05,2023-04-07,0.36690235,0.35587808,0.3684210526315789
hotel_70,2023-05-06,2023-05-05,0.36388287,0.34782743,0.41228070175438597
hotel_70,2023-05-07,2023-05-05,0.28058422,0.28520814,0.2236842105263158
hotel_70,2023-05-08,2023-05-05,0.29482776,0.2819904,0.2850877192982456
hotel_70,2023-05-09,2023-05-05,0.3391749,0.31512827,0.35964912280701755
hotel_70,2023-05-10,2023-05-05,0.30799273,0.30499297,0.34649122807017546
hotel_70,2023-05-11,2023-05-05,0.3065136,0.3287848,0.31140350877192985
hotel_70,2023-05-12,2023-05-05,0.37061194,0.3784633,0.3991228070175439
hotel_70,2023-05-13,2023-05-05,0.35154256,0.33422756,0.4517543859649123
hotel_70,2023-05-14,2023-05-05,0.2611468,0.2801957,0.3157894736842105
hotel_70,2023-05-15,2023-05-05,0.30474323,0.29286072,0.43859649122807015
hotel_70,2023-05-16,2023-05-05,0.3312949,0.31049603,0.44298245614035087
hotel_70,2023-05-17,2023-05-05,0.27416176,0.30487126,0.3201754385964912
hotel_70,2023-05-18,2023-05-05,0.29540017,0.32226267,0.4298245614035088
hotel_70,2023-05-19,2023-05-05,0.35841468,0.38110203,0.45614035087719296
hotel_70,2023-05-20,2023-05-05,0.35268003,0.32456636,0.4605263157894737
hotel_70,2023-05-21,2023-05-05,0.2566371,0.27981287,0.40789473684210525
hotel_70,2023-05-22,2023-05-05,0.27967468,0.28522205,0.38596491228070173
hotel_70,2023-05-23,2023-05-05,0.31737635,0.28862375,0.41228070175438597
hotel_70,2023-05-24,2023-05-05,0.29249242,0.30083683,0.3991228070175439
hotel_70,2023-05-25,2023-05-05,0.29762435,0.3258239,0.40789473684210525
hotel_70,2023-05-26,2023-05-05,0.34938622,0.3657861,0.39035087719298245
hotel_70,2023-05-27,2023-05-05,0.34672353,0.32166168,0.41228070175438597
hotel_70,2023-05-28,2023-05-05,0.2717456,0.28055218,0.4298245614035088
hotel_70,2023-05-29,2023-05-05,0.29947978,0.28988874,0.2543859649122807
hotel_70,2023-05-30,2023-05-05,0.31576166,0.30790943,0.35964912280701755
hotel_70,2023-05-31,2023-05-05,0.3026922,0.29295287,0.4868421052631579
hotel_70,2023-06-01,2023-05-05,0.29091606,0.3243677,0.5964912280701754
hotel_70,2023-06-02,2023-05-05,0.341426,0.3757425,0.5657894736842105
hotel_70,2023-06-03,2023-06-02,0.5128144,0.53499055,0.5964912280701754
hotel_70,2023-06-04,2023-06-02,0.37673503,0.42636544,0.4649122807017544
hotel_70,2023-06-05,2023-06-02,0.38038954,0.3947328,0.4473684210526316
hotel_70,2023-06-06,2023-06-02,0.41619825,0.41737363,0.5131578947368421
hotel_70,2023-06-07,2023-06-02,0.40040275,0.42040998,0.5877192982456141
hotel_70,2023-06-08,2023-06-02,0.41565046,0.4490624,0.6140350877192983
hotel_70,2023-06-09,2023-06-02,0.5109951,0.51385456,0.6403508771929824
hotel_70,2023-06-10,2023-06-02,0.46507668,0.47637394,0.6403508771929824
hotel_70,2023-06-11,2023-06-02,0.35526875,0.38920224,0.5877192982456141
hotel_70,2023-06-12,2023-06-02,0.3796283,0.38351637,0.5526315789473685
hotel_70,2023-06-13,2023-06-02,0.40266544,0.4049908,0.5175438596491229
hotel_70,2023-06-14,2023-06-02,0.37995985,0.41401058,0.543859649122807
hotel_70,2023-06-15,2023-06-02,0.414728,0.4426688,0.5789473684210527
hotel_70,2023-06-16,2023-06-02,0.49892968,0.5089858,0.6447368421052632
hotel_70,2023-06-17,2023-06-02,0.43963975,0.45570707,0.7368421052631579
hotel_70,2023-06-18,2023-06-02,0.33815995,0.38686693,0.6447368421052632
hotel_70,2023-06-19,2023-06-02,0.35858515,0.36915785,0.5701754385964912
hotel_70,2023-06-20,2023-06-02,0.38426346,0.39250785,0.6096491228070176
hotel_70,2023-06-21,2023-06-02,0.38498068,0.41164622,0.5526315789473685
hotel_70,2023-06-22,2023-06-02,0.42322668,0.43944877,0.5482456140350878
hotel_70,2023-06-23,2023-06-02,0.49720475,0.49754393,0.6403508771929824
hotel_70,2023-06-24,2023-06-02,0.4402249,0.45849967,0.7982456140350878
hotel_70,2023-06-25,2023-06-02,0.36967131,0.39129198,0.6535087719298246
hotel_70,2023-06-26,2023-06-02,0.38110512,0.3866207,0.7105263157894737
hotel_70,2023-06-27,2023-06-02,0.41292036,0.40105355,0.7105263157894737
hotel_70,2023-06-28,2023-06-02,0.39193383,0.4053976,0.75
hotel_70,2023-06-29,2023-06-02,0.40540633,0.43447006,0.7587719298245614
hotel_70,2023-06-30,2023-06-02,0.49562675,0.49065962,0.8377192982456141
hotel_77,2022-07-24,2022-07-23,-0.00339365,-0.00079604983,0.0
hotel_77,2022-07-25,2022-07-23,0.00016239285,-0.0005288869,0.0
hotel_77,2022-07-26,2022-07-23,-0.005743863,0.0008913949,0.0
hotel_77,2022-07-27,2022-07-23,-0.0052598603,0.002326034,0.0
hotel_77,2022-07-28,2022-07-23,-0.0023044161,-0.00032895757,0.0
hotel_77,2022-07-29,2022-07-23,-0.0020930227,-0.004733214,0.0
hotel_77,2022-07-30,2022-07-23,0.00039344653,-0.0024527535,0.0017574692442882249
hotel_77,2022-07-31,2022-07-23,-0.0027802987,-0.0023541618,0.0017574692442882249
hotel_77,2022-08-01,2022-07-23,-0.005011108,0.0009601731,0.0017574692442882249
hotel_77,2022-08-02,2022-07-23,-0.0021724198,0.0015707128,0.0017574692442882249
hotel_77,2022-08-03,2022-07-23,-0.0016012974,0.00051473454,0.0017574692442882249
hotel_77,2022-08-04,2022-07-23,-0.0062635504,-0.001097871,0.0017574692442882249
hotel_77,2022-08-05,2022-07-23,-0.005483996,-6.343797e-05,0.0017574692442882249
hotel_77,2022-08-06,2022-07-23,-0.0005201609,-0.00030278135,0.0
hotel_77,2022-08-07,2022-07-23,-0.0073557924,-0.002321938,0.0
hotel_77,2022-08-08,2022-07-23,-0.0066692997,-0.0010445248,0.0
hotel_77,2022-08-09,2022-07-23,-0.0027875826,-0.0018629413,0.0
hotel_77,2022-08-10,2022-07-23,-0.0066247405,-0.0034499066,0.0
hotel_77,2022-08-11,2022-07-23,-0.007583374,-0.0057361512,0.0
hotel_77,2022-08-12,2022-07-23,-0.0059298724,-0.007306425,0.0
hotel_77,2022-08-13,2022-07-23,-0.008126342,-0.0045766886,0.0
hotel_77,2022-08-14,2022-07-23,-0.0138077475,-0.0056511294,0.0
hotel_77,2022-08-15,2022-07-23,-0.007710539,-0.004645981,0.0
hotel_77,2022-08-16,2022-07-23,-0.007128481,-0.001195576,0.0
hotel_77,2022-08-17,2022-07-23,-0.008955091,-0.0026177987,0.0
hotel_77,2022-08-18,2022-07-23,-0.010470703,-0.0019981675,0.0
hotel_77,2022-08-19,2022-07-23,-0.006918229,-0.0026363246,0.0
hotel_77,2022-08-20,2022-07-23,-0.008042425,-0.004626021,0.0
hotel_77,2022-08-21,2022-08-20,-0.0034037866,-0.0009132065,0.0
hotel_77,2022-08-22,2022-08-20,0.00046171248,-0.00023080036,0.0
hotel_77,2022-08-23,2022-08-20,-0.0064280573,0.0009860992,0.0
hotel_77,2022-08-24,2022-08-20,-0.0067369314,0.0017937869,0.0
hotel_77,2022-08-25,2022-08-20,-0.0036145896,-0.0011196369,0.0
hotel_77,2022-08-26,2022-08-20,-0.0034210067,-0.0055608675,0.0017574692442882249
hotel_77,2022-08-27,2022-08-20,-0.0012040325,-0.0032691918,0.0035149384885764497
hotel_77,2022-08-28,2022-08-20,-0.0033660922,-0.0027449988,0.0035149384885764497
hotel_77,2022-08-29,2022-08-20,-0.005782431,0.00089530647,0.0017574692442882249
hotel_77,2022-08-30,2022-08-20,-0.0033413796,0.0012647547,0.0017574692442882249
hotel_77,2022-08-31,2022-08-20,-0.0032326765,-0.00070437323,0.0017574692442882249
hotel_77,2022-09-01,2022-08-20,-0.008497011,-0.0024554674,0.0017574692442882249
hotel_77,2022-09-02,2022-08-20,-0.007670928,-0.0012999596,0.0
hotel_77,2022-09-03,2022-08-20,-0.0024503935,-0.0016543032,0.0
hotel_77,2022-09-04,2022-08-20,-0.009176528,-0.0032340735,0.0017574692442882249
hotel_77,2022-09-05,2022-08-20,-0.0074802954,-0.0014645923,0.0017574692442882249
hotel_77,2022-09-06,2022-08-20,-0.0041976385,-0.002486268,0.0017574692442882249
hotel_77,2022-09-07,2022-08-20,-0.008715377,-0.0045852363,0.0017574692442882249
hotel_77,2022-09-08,2022-08-20,-0.0098794885,-0.0071275844,0.0017574692442882249
hotel_77,2022-09-09,2022-08-20,-0.0077124536,-0.00872728,0.0017574692442882249
hotel_77,2022-09-10,2022-08-20,-0.00940707,-0.0056013586,0.0017574692442882249
hotel_77,2022-09-11,2022-08-20,-0.015381999,-0.0064571854,0.0
hotel_77,2022-09-12,2022-08-20,-0.008028865,-0.0052475035,0.0
hotel_77,2022-09-13,2022-08-20,-0.008552153,-0.0017474517,0.0
hotel_77,2022-09-14,2022-08-20,-0.011145249,-0.0035812296,0.0
hotel_77,2022-09-15,2022-08-20,-0.012275957,-0.0032269955,0.0
hotel_77,2022-09-16,2022-08-20,-0.008772105,-0.0037903525,0.0017574692442882249
hotel_77,2022-09-17,2022-08-20,-0.009925634,-0.005914334,0.0017574692442882249
hotel_77,2022-09-18,2022-09-17,-0.001716584,0.0008274652,0.0017574692442882249
hotel_77,2022-09-19,2022-09-17,0.0020455346,0.0015143827,0.0017574692442882249
hotel_77,2022-09-20,2022-09-17,-0.0053649917,0.0024895445,0.0
hotel_77,2022-09-21,2022-09-17,-0.0057297177,0.0029889457,0.0
hotel_77,2022-09-22,2022-09-17,-0.0029999241,-5.4810196e-05,0.0
hotel_77,2022-09-23,2022-09-17,-0.0027369522,-0.0046816673,0.0
hotel_77,2022-09-24,2022-09-17,-0.00035504624,-0.002260223,0.0
hotel_77,2022-09-25,2022-09-17,-0.0026249886,-0.0015808921,0.0
hotel_77,2022-09-26,2022-09-17,-0.0050200205,0.0021586437,0.0
hotel_77,2022-09-27,2022-09-17,-0.0026123622,0.002429653,0.0
hotel_77,2022-09-28,2022-09-17,-0.002755884,0.00019836612,0.0017574692442882249
hotel_77,2022-09-29,2022-09-17,-0.008143211,-0.0018983353,0.0
hotel_77,2022-09-30,2022-09-17,-0.0069691353,-0.00066347606,0.0
hotel_77,2022-10-01,2022-09-17,-0.0018411549,-0.0008730409,0.0
hotel_77,2022-10-02,2022-09-17,-0.008543485,-0.0024310164,0.0
hotel_77,2022-10-03,2022-09-17,-0.0069832206,-0.0005152058,0.0
hotel_77,2022-10-04,2022-09-17,-0.003807718,-0.0016510254,0.0
hotel_77,2022-10-05,2022-09-17,-0.008684347,-0.0038924147,0.0035149384885764497
hotel_77,2022-10-06,2022-09-17,-0.009764181,-0.00656116,0.0035149384885764497
hotel_77,2022-10-07,2022-09-17,-0.007388383,-0.008257059,0.005272407732864675
hotel_77,2022-10-08,2022-09-17,-0.0088122105,-0.004927558,0.005272407732864675
hotel_77,2022-10-09,2022-09-17,-0.014418028,-0.0056719817,0.0035149384885764497
hotel_77,2022-10-10,2022-09-17,-0.0075610355,-0.004351042,0.0035149384885764497
hotel_77,2022-10-11,2022-09-17,-0.007844184,-0.0007597916,0.0035149384885764497
hotel_77,2022-10-12,2022-09-17,-0.010798737,-0.0026638191,0.0017574692442882249
hotel_77,2022-10-13,2022-09-17,-0.011716075,-0.0025222395,0.0
hotel_77,2022-10-14,2022-09-17,-0.008542113,-0.003238162,0.008787346221441126
hotel_77,2022-10-15,2022-09-17,-0.009170406,-0.0052935705,0.01054481546572935
hotel_77,2022-10-16,2022-10-15,0.0061277524,0.00920717,0.01054481546572935
hotel_77,2022-10-17,2022-10-15,0.008213468,0.009294935,0.0035149384885764497
hotel_77,2022-10-18,2022-10-15,-0.00084829517,0.009379692,0.0017574692442882249
hotel_77,2022-10-19,2022-10-15,-0.0011178623,0.009112077,0.0017574692442882249
hotel_77,2022-10-20,2022-10-15,0.001557108,0.0059677064,0.0017574692442882249
hotel_77,2022-10-21,2022-10-15,0.0025120694,0.0014225449,0.0035149384885764497
hotel_77,2022-10-22,2022-10-15,0.004752014,0.0042229705,0.0017574692442882249
hotel_77,2022-10-23,2022-10-15,0.0021196073,0.004346261,0.0017574692442882249
hotel_77,2022-10-24,2022-10-15,-0.0012550093,0.008548357,0.0017574692442882249
hotel_77,2022-10-25,2022-10-15,0.00065397634,0.007970478,0.0017574692442882249
hotel_77,2022-10-26,2022-10-15,0.00013683736,0.005043473,0.0017574692442882249
hotel_77,2022-10-27,2022-10-15,-0.0043166373,0.0025548097,0.0017574692442882249
hotel_77,2022-10-28,2022-10-15,-0.0014331825,0.0047451425,0.0
hotel_77,2022-10-29,2022-10-15,0.0033877024,0.0041433554,0.0017574692442882249
hotel_77,2022-10-30,2022-10-15,-0.0051717106,0.002080664,0.0017574692442882249
hotel_77,2022-10-31,2022-10-15,-0.0048150904,0.0038427748,0.0017574692442882249
hotel_77,2022-11-01,2022-10-15,-0.0014090724,0.0024051117,0.0
hotel_77,2022-11-09,2022-10-15,-0.007213502,0.0004475424,0.0
hotel_77,2022-11-10,2022-10-15,-0.007642925,-0.0025752075,0.0
hotel_77,2022-11-11,2022-10-15,-0.002794847,-0.0034211297,0.0
hotel_77,2022-11-12,2022-10-15,-0.003609622,0.00037647597,0.0
hotel_77,2022-11-15,2022-10-15,-0.009849355,-0.0005968381,0.0
hotel_77,2022-11-16,2022-10-15,-0.0043460876,0.00022872165,0.0
hotel_77,2022-11-18,2022-10-15,-0.0041862,0.00421891,0.0
hotel_77,2022-11-19,2022-10-15,-0.007684715,0.0021896288,0.0
hotel_77,2022-11-20,2022-10-15,-0.007753618,0.0017973036,0.0
hotel_77,2022-11-21,2022-10-15,-0.00460469,0.0016418658,0.0
hotel_77,2022-11-22,2022-10-15,-0.0041371733,-0.00025493652,0.0
hotel_77,2022-11-23,2022-11-22,-0.0032820664,-0.000561662,0.0
hotel_77,2022-11-24,2022-11-22,0.00076980516,0.00014514476,0.0
hotel_77,2022-11-25,2022-11-22,-0.0063229054,0.0011017434,0.0
hotel_77,2022-11-26,2022-11-22,-0.00671852,0.0018222919,0.0
hotel_77,2022-11-27,2022-11-22,-0.0037973262,-0.0012352671,0.0
hotel_77,2022-11-28,2022-11-22,-0.00345793,-0.005391106,0.0
hotel_77,2022-12-01,2022-11-22,-0.00086208433,-0.0030784868,0.0
hotel_77,2022-12-02,2022-11-22,-0.003013052,-0.0023760684,0.0
hotel_77,2022-12-03,2022-11-22,-0.0056394227,0.0014136843,0.0
hotel_77,2022-12-04,2022-11-22,-0.003487972,0.0013938546,0.0
hotel_77,2022-12-05,2022-11-22,-0.0037838295,-0.00057108887,0.0
hotel_77,2022-12-06,2022-11-22,-0.008540915,-0.0024428386,0.0
hotel_77,2022-12-07,2022-11-22,-0.0074910074,-0.0012722798,0.0
hotel_77,2022-12-08,2022-11-22,-0.0023913532,-0.0012617032,0.0
hotel_77,2022-12-09,2022-11-22,-0.008981574,-0.0028767772,0.0
hotel_77,2022-12-10,2022-11-22,-0.007477723,-0.0011322405,0.0
hotel_77,2022-12-11,2022-11-22,-0.004069777,-0.0024374267,0.0
hotel_77,2022-12-13,2022-11-22,-0.009256855,-0.0046506263,0.0
hotel_77,2022-12-14,2022-11-22,-0.010204406,-0.0071816402,0.0
hotel_77,2022-12-15,2022-11-22,-0.00799159,-0.008688047,0.0
hotel_77,2022-12-16,2022-11-22,-0.0095162755,-0.0054506464,0.0
hotel_77,2022-12-17,2022-11-22,-0.014968615,-0.0060721226,0.0
hotel_77,2022-12-18,2022-11-22,-0.008145571,-0.004831318,0.0
hotel_77,2022-12-19,2022-11-22,-0.008567907,-0.0014681704,0.0
hotel_77,2022-12-23,2022-11-22,-0.011400074,-0.0035977494,0.0
hotel_77,2022-12-24,2022-11-22,-0.0124462545,-0.0032973625,0.0
hotel_77,2022-12-25,2022-11-22,-0.0086944625,-0.0037178397,0.0
hotel_77,2022-12-26,2022-11-22,-0.0096407905,-0.0056573637,0.0
hotel_84,2023-02-11,2023-02-10,0.731168,0.725529,0.9204152249134948
hotel_84,2023-02-12,2023-02-10,0.50849026,0.5258232,0.20761245674740483
hotel_84,2023-02-13,2023-02-10,0.44134378,0.4546578,0.356401384083045
hotel_84,2023-02-14,2023-02-10,0.4514239,0.4495503,0.6643598615916955
hotel_84,2023-02-15,2023-02-10,0.48594436,0.4547008,0.5432525951557093
hotel_84,2023-02-16,2023-02-10,0.4772806,0.4932611,0.8131487889273357
hotel_84,2023-02-17,2023-02-10,0.5943744,0.61042404,1.0
hotel_84,2023-02-18,2023-02-10,0.60164714,0.54859126,1.041522491349481
hotel_84,2023-02-19,2023-02-10,0.4045354,0.4179148,0.8339100346020761
hotel_84,2023-02-20,2023-02-10,0.3670461,0.34547448,0.6332179930795848
hotel_84,2023-02-21,2023-02-10,0.3667479,0.36473054,0.8096885813148789
hotel_84,2023-02-22,2023-02-10,0.3973653,0.38168806,1.013840830449827
hotel_84,2023-02-23,2023-02-10,0.40795505,0.4283256,1.0069204152249136
hotel_84,2023-02-24,2023-02-10,0.49798352,0.5192306,1.0069204152249136
hotel_84,2023-02-25,2023-02-10,0.53650117,0.48454702,0.6401384083044983
hotel_84,2023-02-26,2023-02-10,0.37864032,0.3802153,0.19377162629757785
hotel_84,2023-02-27,2023-02-10,0.36627588,0.3334361,0.42214532871972316
hotel_84,2023-02-28,2023-02-10,0.41884416,0.35171676,0.5640138408304498
hotel_84,2023-03-01,2023-02-10,0.4271255,0.36253166,0.5017301038062284
hotel_84,2023-03-02,2023-02-10,0.43038154,0.4287862,0.48788927335640137
hotel_84,2023-03-03,2023-02-10,0.56042546,0.5338816,0.7889273356401384
hotel_84,2023-03-04,2023-02-10,0.5860226,0.508336,0.9100346020761245
hotel_84,2023-03-05,2023-02-10,0.43865308,0.41399366,0.5847750865051903
hotel_84,2023-03-06,2023-02-10,0.41531193,0.37332207,0.8823529411764706
hotel_84,2023-03-07,2023-02-10,0.42291048,0.37064892,0.8269896193771626
hotel_84,2023-03-08,2023-02-10,0.44242895,0.38068396,0.754325259515571
hotel_84,2023-03-09,2023-02-10,0.40933686,0.4030305,0.6920415224913494
hotel_84,2023-03-10,2023-02-10,0.5113881,0.5058344,0.9446366782006921
hotel_84,2023-03-11,2023-03-10,0.92812717,0.8750065,0.972318339100346
hotel_84,2023-03-12,2023-03-10,0.6438433,0.7099455,0.6262975778546713
hotel_84,2023-03-13,2023-03-10,0.68670356,0.7031633,0.5951557093425606
hotel_84,2023-03-14,2023-03-10,0.8285358,0.7506018,0.643598615916955
hotel_84,2023-03-15,2023-03-10,0.7953521,0.79324263,0.671280276816609
hotel_84,2023-03-16,2023-03-10,0.7925562,0.84066284,0.6885813148788927
hotel_84,2023-03-17,2023-03-10,0.9616814,0.91524565,0.9930795847750865
hotel_84,2023-03-18,2023-03-10,0.90911233,0.83506256,0.9965397923875432
hotel_84,2023-03-19,2023-03-10,0.61059046,0.6851839,0.5916955017301038
hotel_84,2023-03-20,2023-03-10,0.65618515,0.70768964,0.42560553633217996
hotel_84,2023-03-21,2023-03-10,0.7532542,0.7518358,0.44982698961937717
hotel_84,2023-03-22,2023-03-10,0.7699138,0.78916174,0.4429065743944637
hotel_84,2023-03-23,2023-03-10,0.8094038,0.85117424,0.903114186851211
hotel_84,2023-03-24,2023-03-10,0.95765686,0.90770483,0.9273356401384083
hotel_84,2023-03-25,2023-03-10,0.8662447,0.812487,0.8512110726643599
hotel_84,2023-03-26,2023-03-10,0.62093735,0.69194525,0.7681660899653979
hotel_84,2023-03-27,2023-03-10,0.6310059,0.6737086,0.7370242214532872
hotel_84,2023-03-28,2023-03-10,0.8095921,0.75420153,0.5259515570934256
hotel_84,2023-03-29,2023-03-10,0.7880368,0.8054226,0.5709342560553633
hotel_84,2023-03-30,2023-03-10,0.78133816,0.8425914,0.6678200692041523
hotel_84,2023-03-31,2023-03-10,0.9360061,0.88656867,0.8408304498269896
hotel_84,2023-04-01,2023-03-10,0.85533917,0.82033074,0.9134948096885813
hotel_84,2023-04-02,2023-03-10,0.6403284,0.69348174,0.6332179930795848
hotel_84,2023-04-03,2023-03-10,0.65962243,0.67350376,0.7993079584775087
hotel_84,2023-04-04,2023-03-10,0.7463034,0.73595566,0.9100346020761245
hotel_84,2023-04-05,2023-03-10,0.79052144,0.78776723,0.9826989619377162
hotel_84,2023-04-06,2023-03-10,0.81011164,0.82760715,0.8581314878892734
hotel_84,2023-04-07,2023-03-10,0.9350039,0.8715699,0.643598615916955
hotel_84,2023-04-08,2023-04-07,0.7158872,0.67174786,0.6020761245674741
hotel_84,2023-04-09,2023-04-07,0.5652006,0.58374554,0.39792387543252594
hotel_84,2023-04-10,2023-04-07,0.56792295,0.5533867,0.657439446366782
hotel_84,2023-04-11,2023-04-07,0.6553855,0.62164736,0.7820069204152249
hotel_84,2023-04-12,2023-04-07,0.67406535,0.7259083,0.8339100346020761
hotel_84,2023-04-13,2023-04-07,0.69012195,0.7458391,0.7923875432525952
hotel_84,2023-04-14,2023-04-07,0.7594793,0.7377432,0.7993079584775087
hotel_84,2023-04-15,2023-04-07,0.78076845,0.76166725,0.8304498269896193
hotel_84,2023-04-16,2023-04-07,0.61105484,0.63409686,0.4186851211072664
hotel_84,2023-04-17,2023-04-07,0.56984895,0.5864726,0.4913494809688581
hotel_84,2023-04-18,2023-04-07,0.647736,0.6506806,0.629757785467128
hotel_84,2023-04-19,2023-04-07,0.6579912,0.7301652,0.629757785467128
hotel_84,2023-04-20,2023-04-07,0.68304974,0.74522996,0.9238754325259516
hotel_84,2023-04-21,2023-04-07,0.77246624,0.75793684,0.9446366782006921
hotel_84,2023-04-22,2023-04-07,0.7948353,0.7698241,0.9065743944636678
hotel_84,2023-04-23,2023-04-07,0.6105742,0.6597389,0.657439446366782
hotel_84,2023-04-24,2023-04-07,0.57977664,0.59011525,0.9342560553633218
hotel_84,2023-04-25,2023-04-07,0.6450581,0.64380336,0.9792387543252595
hotel_84,2023-04-26,2023-04-07,0.6960312,0.742379,0.9826989619377162
hotel_84,2023-04-27,2023-04-07,0.6842313,0.7426287,0.7439446366782007
hotel_84,2023-04-28,2023-04-07,0.7385063,0.7353336,0.9515570934256056
hotel_84,2023-04-29,2023-04-07,0.753433,0.75443673,1.0069204152249136
hotel_84,2023-04-30,2023-04-07,0.61504626,0.6427027,0.8062283737024222
hotel_84,2023-05-01,2023-04-07,0.58685046,0.5957964,0.629757785467128
hotel_84,2023-05-02,2023-04-07,0.6444923,0.65504616,0.6851211072664359
hotel_84,2023-05-03,2023-04-07,0.67062944,0.7442154,0.5155709342560554
hotel_84,2023-05-04,2023-04-07,0.6858483,0.75011057,0.7335640138408305
hotel_84,2023-05-05,2023-04-07,0.75863385,0.7621726,0.8719723183391004
hotel_84,2023-05-06,2023-05-05,0.9021883,0.8443841,0.9826989619377162
hotel_84,2023-05-07,2023-05-05,0.7292314,0.70550394,0.7993079584775087
hotel_84,2023-05-08,2023-05-05,0.733832,0.6771568,0.9377162629757786
hotel_84,2023-05-09,2023-05-05,0.8092562,0.749695,0.9238754325259516
hotel_84,2023-05-10,2023-05-05,0.7983647,0.8167221,0.8408304498269896
hotel_84,2023-05-11,2023-05-05,0.8294865,0.8701042,0.8685121107266436
hotel_84,2023-05-12,2023-05-05,0.93133515,0.92133766,0.8373702422145328
hotel_84,2023-05-13,2023-05-05,0.9305224,0.87571824,0.9930795847750865
hotel_84,2023-05-14,2023-05-05,0.72451055,0.7209213,0.7301038062283737
hotel_84,2023-05-15,2023-05-05,0.7285203,0.7041102,0.8408304498269896
hotel_84,2023-05-16,2023-05-05,0.79900473,0.77176553,0.9342560553633218
hotel_84,2023-05-17,2023-05-05,0.8005703,0.8266813,0.972318339100346
hotel_84,2023-05-18,2023-05-05,0.82796246,0.87665045,0.903114186851211
hotel_84,2023-05-19,2023-05-05,0.94398004,0.92786014,0.740484429065744
hotel_84,2023-05-20,2023-05-05,0.93545544,0.8681545,0.8996539792387543
hotel_84,2023-05-21,2023-05-05,0.7381233,0.72721076,0.7854671280276817
hotel_84,2023-05-22,2023-05-05,0.7212905,0.69411683,0.916955017301038
hotel_84,2023-05-23,2023-05-05,0.79559046,0.7525025,0.9550173010380623
hotel_84,2023-05-24,2023-05-05,0.8276374,0.8264069,0.8512110726643599
hotel_84,2023-05-25,2023-05-05,0.840606,0.8663087,0.7508650519031141
hotel_84,2023-05-26,2023-05-05,0.90281105,0.9145344,0.7820069204152249
hotel_84,2023-05-27,2023-05-05,0.90830135,0.86636186,0.8719723183391004
hotel_84,2023-05-28,2023-05-05,0.7623738,0.727265,0.8477508650519031
hotel_84,2023-05-29,2023-05-05,0.7359772,0.69903374,0.6539792387543253
hotel_84,2023-05-30,2023-05-05,0.79144496,0.7512341,0.6124567474048442
hotel_84,2023-05-31,2023-05-05,0.8142705,0.8188257,0.657439446366782
hotel_84,2023-06-01,2023-05-05,0.83561766,0.8652193,0.740484429065744
hotel_84,2023-06-02,2023-05-05,0.92290825,0.92078704,0.9273356401384083
hotel_84,2023-06-03,2023-06-02,0.9040427,0.90666866,0.9619377162629758
hotel_84,2023-06-04,2023-06-02,0.810102,0.8214664,0.8858131487889274
hotel_84,2023-06-05,2023-06-02,0.8132621,0.7980812,0.6262975778546713
hotel_84,2023-06-06,2023-06-02,0.8469954,0.82140744,0.7889273356401384
